FID,Id,x,y
331,0,112.968451287999997,28.206745225300001
332,0,112.968475452000007,28.206844374100001
333,0,112.968499614999999,28.206943523000000
334,0,112.968523778999995,28.207042671899998
335,0,112.967972083000006,28.206514511999998
336,0,112.967963544000000,28.206412819000001
337,0,112.967955004999993,28.206311125999999
338,0,112.967946466000001,28.206209433100000
339,0,112.967937926999994,28.206107740099998
340,0,112.967929388000002,28.206006047100001
341,0,112.967920848999995,28.205904354200001
342,0,112.967931570000005,28.206573191400000
343,0,112.967831247000007,28.206591891799999
344,0,112.967730923999994,28.206610592200001
345,0,112.967718102000006,28.206510968800000
346,0,112.967706593000003,28.206409569000002
347,0,112.967695082999995,28.206308169200000
348,0,112.967683574000006,28.206206769400001
349,0,112.967672065000002,28.206105369700001
350,0,112.967660555999998,28.206003969899999
351,0,112.967629467999998,28.206629503900000
352,0,112.967528956999999,28.206647027199999
353,0,112.967427806000003,28.206660543700000
354,0,112.967326654000004,28.206674063700000
355,0,112.967225502999995,28.206687583800001
356,0,112.967123993000001,28.206697884099999
357,0,112.967213467999997,28.206768145900000
358,0,112.967233979000000,28.206868114100001
359,0,112.967254491000006,28.206968082300001
360,0,112.967275002999997,28.207068050499998
361,0,112.967295515000004,28.207168018699999
362,0,112.967316026999995,28.207267986900000
363,0,112.967336539000001,28.207367955100001
364,0,112.967357050000004,28.207467923199999
365,0,112.967377561999996,28.207567891400000
366,0,112.967091754999998,28.206601495400001
367,0,112.967082747000006,28.206499843000000
368,0,112.967073739000000,28.206398190500000
369,0,112.967064730000004,28.206296538000000
370,0,112.967055721999998,28.206194885500000
371,0,112.967046714000006,28.206093233000001
372,0,112.967037705999999,28.205991580599999
373,0,112.967082693999998,28.205937865799999
374,0,112.967184697999997,28.205934769199999
375,0,112.967043781000001,28.206705058600001
376,0,112.966942136000000,28.206714150200000
377,0,112.966840490999999,28.206723241700001
378,0,112.966738845999998,28.206732333300000
379,0,112.966647370000004,28.206728298600002
380,0,112.966630778999999,28.206627605600001
381,0,112.966614187000005,28.206526912499999
382,0,112.966597594999996,28.206426219499999
383,0,112.966607353000001,28.206744094600001
384,0,112.966505708000000,28.206753186200000
385,0,112.966404061999995,28.206762277700001
386,0,112.966302416999994,28.206771369300000
387,0,112.966200771999993,28.206780460899999
388,0,112.966119945000003,28.206757552100001
389,0,112.966087064000007,28.206660943700001
390,0,112.966054181999993,28.206564335300001
391,0,112.966051780000001,28.206464313200001
392,0,112.966062472999994,28.206362824100001
393,0,112.966078472999996,28.206262698400000
394,0,112.966118021000000,28.206168622200000
395,0,112.966157573000004,28.206074547499998
396,0,112.966197125999997,28.205980473600000
397,0,112.966249808000001,28.205894165400000
398,0,112.966313204000002,28.205814194700000
399,0,112.966376600000004,28.205734224099999
400,0,112.966439996999995,28.205654253500001
401,0,112.966497567999994,28.205570108200000
402,0,112.966552935999999,28.205484383200002
403,0,112.966608304000005,28.205398658299998
404,0,112.966663671999996,28.205312933300000
405,0,112.966719040000001,28.205227208299998
406,0,112.966097511000001,28.206790825199999
407,0,112.965996239000006,28.206803410799999
408,0,112.965894968000001,28.206815996400000
409,0,112.965793696000006,28.206828582100002
410,0,112.965692423999997,28.206841167699999
411,0,112.965591141999994,28.206853664699999
412,0,112.965489594999994,28.206863790700002
413,0,112.965388047999994,28.206873916599999
414,0,112.965401592000006,28.206969822700000
415,0,112.965420905000002,28.207070029299999
416,0,112.965440219000001,28.207170235800000
417,0,112.965459533000001,28.207270442399999
418,0,112.965478845999996,28.207370649000001
419,0,112.965498159999996,28.207470855499999
420,0,112.965517473999995,28.207571062100001
421,0,112.965536787000005,28.207671268599999
422,0,112.965556101000004,28.207771475200001
423,0,112.965575415000004,28.207871681800000
424,0,112.965594727999999,28.207971888300001
425,0,112.965614041999999,28.208072094900000
426,0,112.965633355999998,28.208172301499999
427,0,112.965652668999994,28.208272508000000
428,0,112.965671982999993,28.208372714599999
429,0,112.965691297000006,28.208472921100000
430,0,112.965710610000002,28.208573127699999
431,0,112.965729924000001,28.208673334299998
432,0,112.965749238000001,28.208773540799999
433,0,112.965827149999996,28.208795690100001
